,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2015-05-18,28.0,30.54,28.0,30.54,21,63372.0,11.98,43.99,9.33,0.01
1,2015-05-19,33.59,33.59,33.59,33.59,15,50385.0,0.0,9.99,3.05,0.01
2,2015-05-20,36.95,36.95,36.95,36.95,12,44340.0,0.0,10.0,3.36,0.01
3,2015-05-21,40.65,40.65,40.65,40.65,25,101625.0,0.0,10.01,3.7,0.01
4,2015-05-22,44.72,44.72,44.72,44.72,18,80496.0,0.0,10.01,4.07,0.01
5,2015-05-25,49.19,49.19,49.19,49.19,28,137732.0,0.0,10.0,4.47,0.02
6,2015-05-26,54.11,54.11,54.11,54.11,17,91987.0,0.0,10.0,4.92,0.01
7,2015-05-27,59.52,59.52,59.52,59.52,58,345216.0,0.0,10.0,5.41,0.03
8,2015-05-28,65.47,65.47,65.47,65.47,67,438649.0,0.0,10.0,5.95,0.04
9,2015-05-29,72.02,72.02,72.02,72.02,145,1044290.0,0.0,10.0,6.55,0.09
10,2015-06-01,79.22,79.22,79.22,79.22,31,245582.0,0.0,10.0,7.2,0.02
11,2015-06-02,87.14,87.14,87.14,87.14,101,880114.0,0.0,10.0,7.92,0.06
12,2015-06-03,95.85,95.85,95.85,95.85,378,3620158.0,0.0,10.0,8.71,0.22
13,2015-06-04,105.44,105.44,105.44,105.44,587,6189328.0,0.0,10.01,9.59,0.35
14,2015-06-05,115.98,115.98,115.98,115.98,380,4401441.0,0.0,10.0,10.54,0.22
15,2015-06-08,127.58,127.58,127.58,127.58,1509,19245443.0,0.0,10.0,11.6,0.89
16,2015-06-09,128.0,140.34,121.1,140.34,87989,1189375680.0,15.08,10.0,12.76,51.76
17,2015-06-10,154.37,154.37,154.37,154.37,3075,47462908.0,0.0,10.0,14.03,1.81
18,2015-06-11,169.81,169.81,169.81,169.81,264,4482984.0,0.0,10.0,15.44,0.16
19,2015-06-12,186.79,186.79,182.05,186.79,42971,802509552.0,2.79,10.0,16.98,25.28
20,2015-06-15,170.1,183.98,168.11,168.11,38063,658915344.0,8.5,-10.0,-18.68,22.39
21,2015-06-16,165.0,184.92,162.0,166.02,58539,1003782160.0,13.63,-1.24,-2.09,34.43
22,2015-06-17,163.03,181.8,162.93,176.9,42535,738882096.0,11.37,6.55,10.88,25.02
23,2015-06-18,170.5,172.0,159.21,159.21,41190,669543952.0,7.23,-10.0,-17.69,24.23
24,2015-06-19,151.0,162.9,145.0,145.08,27089,419982384.0,11.24,-8.88,-14.13,15.93
