,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-11-18,121.63,140.63,121.63,129.38,242674,3139353920.0,22.45,52.88,44.75,72.49
1,2021-11-19,130.62,132.53,122.19,124.9,89095,1131714160.0,7.99,-3.46,-4.48,26.61
2,2021-11-22,122.14,140.63,121.91,137.53,91844,1226113216.0,14.99,10.11,12.63,27.43
3,2021-11-23,134.73,137.07,128.83,134.52,51224,684422960.0,5.99,-2.19,-3.01,15.3
4,2021-11-24,133.63,139.94,130.26,131.27,43207,587254224.0,7.2,-2.42,-3.25,12.91
5,2021-11-25,133.13,137.7,129.95,131.25,31397,419280640.0,5.9,-0.02,-0.02,9.38
6,2021-11-26,133.15,137.63,131.14,133.64,32040,431220800.0,4.94,1.82,2.39,9.57
7,2021-11-29,130.65,136.33,126.63,127.22,35426,464588528.0,7.26,-4.8,-6.42,10.58
8,2021-11-30,127.73,132.13,126.85,127.94,22095,286307936.0,4.15,0.57,0.72,6.6
9,2021-12-01,126.02,131.03,123.31,124.03,23495,296871744.0,6.03,-3.06,-3.91,7.02
10,2021-12-02,124.73,131.24,124.73,127.15,30185,389542992.0,5.25,2.52,3.12,9.02
11,2021-12-03,128.62,129.4,124.64,128.36,18896,240757591.0,3.74,0.95,1.21,5.64
12,2021-12-06,127.86,136.92,125.43,131.35,28710,381528256.0,8.95,2.33,2.99,8.58
13,2021-12-07,131.63,136.11,127.51,131.41,21889,287616096.0,6.55,0.05,0.06,6.54
14,2021-12-08,134.63,136.61,132.23,134.18,15118,203704164.0,3.33,2.11,2.77,4.52
15,2021-12-09,134.63,134.63,127.64,128.43,19208,250829997.0,5.21,-4.29,-5.75,5.74
16,2021-12-10,127.43,129.26,126.16,126.99,17187,219461479.0,2.41,-1.12,-1.44,5.13
17,2021-12-13,128.37,128.37,124.83,128.19,17749,224972611.0,2.79,0.94,1.2,5.3
18,2021-12-14,126.63,132.93,126.19,131.53,18387,240152638.0,5.26,2.61,3.34,5.49
19,2021-12-15,130.62,131.53,125.43,126.62,19430,248870542.0,4.64,-3.73,-4.91,5.8
20,2021-12-16,126.63,129.43,124.88,128.73,16604,213071383.0,3.59,1.67,2.11,4.96
21,2021-12-17,127.15,128.89,122.63,126.13,15808,197679167.0,4.86,-2.02,-2.6,4.72
22,2021-12-20,124.62,127.13,123.51,123.64,7094,89285797.0,2.87,-1.97,-2.49,2.12
23,2021-12-21,124.69,125.48,122.26,123.58,6604,81960882.0,2.6,-0.05,-0.06,1.97
24,2021-12-22,124.59,125.61,123.23,125.15,8488,106113286.0,1.93,1.27,1.57,2.54
25,2021-12-23,123.76,125.43,123.26,123.86,6410,79676886.0,1.73,-1.03,-1.29,1.91
