,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-12-18,6.0,6.0,6.0,6.0,10,6000.0,0.0,-28.57,-2.4,0.0
1,2018-07-18,4.98,4.98,4.98,4.98,1000,498000.0,0.0,-17.0,-1.02,0.4
2,2018-07-20,4.96,4.96,4.96,4.96,500,248000.0,0.0,-0.4,-0.02,0.2
3,2018-07-25,4.96,4.96,4.96,4.96,500,248000.0,0.0,0.0,0.0,0.2
4,2018-07-26,4.96,4.96,4.96,4.96,5610,1404960.0,0.0,0.0,0.0,2.26
5,2018-08-15,3.95,3.95,3.95,3.95,3390,848950.0,0.0,-20.36,-1.01,1.37
6,2018-09-21,6.0,6.0,6.0,6.0,10,6000.0,0.0,51.9,2.05,0.0
7,2018-09-25,6.09,6.09,6.09,6.09,10,6090.0,0.0,1.5,0.09,0.0
8,2019-01-25,8.0,8.0,8.0,8.0,10,8000.0,0.0,31.36,1.91,0.0
9,2020-11-27,8.0,8.0,8.0,8.0,8,6400.0,0.0,0.0,0.0,0.0
10,2020-11-30,8.0,8.0,8.0,8.0,1,800.0,0.0,0.0,0.0,0.0
11,2020-12-03,8.0,8.0,8.0,8.0,3,2400.0,0.0,0.0,0.0,0.0
12,2020-12-04,8.0,8.0,8.0,8.0,1,800.0,0.0,0.0,0.0,0.0
13,2020-12-08,8.0,8.0,8.0,8.0,3,2400.0,0.0,0.0,0.0,0.0
14,2020-12-10,8.0,8.0,8.0,8.0,1,800.0,0.0,0.0,0.0,0.0
15,2020-12-11,8.0,8.0,8.0,8.0,15,12000.0,0.0,0.0,0.0,0.01
16,2020-12-14,8.0,8.0,8.0,8.0,12,9600.0,0.0,0.0,0.0,0.0
17,2020-12-15,8.0,8.0,8.0,8.0,3,2400.0,0.0,0.0,0.0,0.0
18,2020-12-16,8.0,8.0,8.0,8.0,6,4800.0,0.0,0.0,0.0,0.0
19,2020-12-17,8.0,8.0,8.0,8.0,1,800.0,0.0,0.0,0.0,0.0
20,2020-12-18,8.0,8.0,8.0,8.0,4,3200.0,0.0,0.0,0.0,0.0
21,2020-12-21,8.0,8.0,8.0,8.0,1,800.0,0.0,0.0,0.0,0.0
22,2020-12-22,8.0,8.0,8.0,8.0,10,8000.0,0.0,0.0,0.0,0.0
23,2020-12-23,10.0,10.0,10.0,10.0,1,1000.0,0.0,25.0,2.0,0.0
24,2020-12-25,8.0,8.0,8.0,8.0,2,1600.0,0.0,-20.0,-2.0,0.0
25,2020-12-28,8.0,8.0,8.0,8.0,10,8000.0,0.0,0.0,0.0,0.0
26,2020-12-29,7.0,7.0,7.0,7.0,5,3500.0,0.0,-12.5,-1.0,0.0
27,2020-12-31,8.0,8.0,8.0,8.0,1,800.0,0.0,14.29,1.0,0.0
28,2021-01-06,7.0,7.0,7.0,7.0,9,6300.0,0.0,-12.5,-1.0,0.0
29,2021-01-21,7.0,7.0,7.0,7.0,1,700.0,0.0,0.0,0.0,0.0
30,2021-02-01,9.0,9.0,9.0,9.0,1,900.0,0.0,28.57,2.0,0.0
31,2021-02-19,18.0,18.0,18.0,18.0,1,1800.0,0.0,100.0,9.0,0.0
32,2021-05-19,9.0,9.0,9.0,9.0,1,900.0,0.0,-50.0,-9.0,0.0
33,2021-05-20,4.52,4.52,4.52,4.52,1,452.0,0.0,-49.78,-4.48,0.0
34,2021-05-26,9.04,9.04,9.04,9.04,1,904.0,0.0,100.0,4.52,0.0
35,2021-06-18,4.48,4.48,4.48,4.48,1,448.0,0.0,-50.44,-4.56,0.0
36,2021-06-21,8.96,8.96,8.96,8.96,1,896.0,0.0,100.0,4.48,0.0
37,2021-11-15,8.95,8.98,8.95,8.98,2,1793.0,0.33,0.22,0.02,0.0
38,2021-11-16,8.99,8.99,8.99,8.99,1,899.0,0.0,0.11,0.01,0.0
39,2021-12-23,5.5,5.5,4.53,4.53,2,1003.0,10.79,-49.61,-4.46,0.0
40,2021-12-27,8.8,8.8,8.8,8.8,2,1760.0,0.0,94.26,4.27,0.0
41,2021-12-30,11.88,11.88,11.88,11.88,1,1188.0,0.0,35.0,3.08,0.0
42,2022-01-07,11.88,11.88,11.88,11.88,9,10692.0,0.0,0.0,0.0,0.0
43,2022-01-10,12.19,12.19,12.19,12.19,26,31535.0,0.0,2.61,0.31,0.01
44,2022-01-11,11.0,11.66,11.0,11.66,25,28820.0,5.41,-4.35,-0.53,0.01
45,2022-01-12,11.88,11.99,11.88,11.99,51,60759.0,0.94,2.83,0.33,0.02
46,2022-01-13,11.98,11.98,11.03,11.89,22,26252.0,7.92,-0.83,-0.1,0.01
47,2022-01-14,11.98,11.98,11.98,11.98,7,8386.0,0.0,0.76,0.09,0.0
48,2022-01-17,11.98,12.11,11.98,12.1,111,134197.0,1.09,1.0,0.12,0.04
49,2022-01-18,11.5,11.5,11.5,11.5,50,57638.0,0.0,-4.96,-0.6,0.02
50,2022-01-20,23.0,23.0,23.0,23.0,1,2300.0,0.0,100.0,11.5,0.0
51,2022-01-25,14.27,14.27,14.0,14.0,4,5681.0,1.17,-39.13,-9.0,0.0
52,2022-01-26,11.51,11.51,11.51,11.51,2,2302.0,0.0,-17.79,-2.49,0.0
53,2022-01-27,13.75,13.75,13.32,13.32,7,9539.0,3.74,15.73,1.81,0.0
54,2022-01-28,13.0,13.0,12.87,12.87,18,23179.0,0.98,-3.38,-0.45,0.01
55,2022-02-09,14.44,14.44,14.44,14.44,1,1444.0,0.0,12.2,1.57,0.0
56,2022-02-10,18.0,18.0,14.44,14.44,4,6132.0,24.65,0.0,0.0,0.0
57,2022-02-15,13.3,13.3,13.3,13.3,21,27930.0,0.0,-7.89,-1.14,0.01
58,2022-02-16,14.0,14.42,14.0,14.42,15,21420.0,3.16,8.42,1.12,0.01
59,2022-02-17,14.35,14.35,14.35,14.35,10,14350.0,0.0,-0.49,-0.07,0.0
60,2022-02-18,14.42,14.42,14.42,14.42,5,7210.0,0.0,0.49,0.07,0.0
61,2022-02-23,14.42,14.42,14.42,14.42,10,14420.0,0.0,0.0,0.0,0.0
62,2022-02-25,14.5,14.5,14.5,14.5,10,14500.0,0.0,0.55,0.08,0.0
63,2022-03-04,11.6,13.99,11.6,13.99,201,233399.0,16.48,-3.52,-0.51,0.08
64,2022-03-07,12.0,12.0,11.99,11.99,50,60258.0,0.07,-14.3,-2.0,0.02
65,2022-03-08,12.95,12.95,12.95,12.95,1,1295.0,0.0,8.01,0.96,0.0
66,2022-03-09,13.8,13.8,13.8,13.8,1,1380.0,0.0,6.56,0.85,0.0
67,2022-03-11,11.33,11.33,11.33,11.33,10,11330.0,0.0,-17.9,-2.47,0.0
68,2022-03-14,11.86,11.86,11.86,11.86,12,14243.0,0.0,4.68,0.53,0.0
69,2022-03-15,11.88,11.88,11.88,11.88,17,20089.0,0.0,0.17,0.02,0.01
70,2022-03-17,12.88,12.88,12.88,12.88,1,1288.0,0.0,8.42,1.0,0.0
71,2022-04-21,13.8,13.8,13.8,13.8,1,1380.0,0.0,7.14,0.92,0.0
72,2022-04-26,10.0,10.0,10.0,10.0,1,1000.0,0.0,-27.54,-3.8,0.0
73,2022-04-28,12.5,12.5,12.5,12.5,1,1250.0,0.0,25.0,2.5,0.0
74,2022-04-29,13.33,13.49,13.33,13.49,2,2682.0,1.28,7.92,0.99,0.0
75,2022-05-06,12.5,12.5,11.8,11.8,9,10760.0,5.19,-12.53,-1.69,0.0
76,2022-05-09,12.49,12.88,10.01,12.88,11,13757.0,24.32,9.15,1.08,0.0
77,2022-05-12,15.0,15.0,15.0,15.0,1,1500.0,0.0,16.46,2.12,0.0
78,2022-05-20,14.79,14.79,14.79,14.79,1,1479.0,0.0,-1.4,-0.21,0.0
79,2022-05-23,14.76,14.76,14.75,14.75,6,8855.0,0.07,-0.27,-0.04,0.0
80,2022-05-24,14.68,14.68,12.0,12.0,12,14936.0,18.17,-18.64,-2.75,0.0
81,2022-05-27,12.0,12.0,12.0,12.0,5,6000.0,0.0,0.0,0.0,0.0
82,2022-05-31,12.0,12.0,12.0,12.0,5,6000.0,0.0,0.0,0.0,0.0
83,2022-06-02,11.5,12.45,11.5,12.45,2,2395.0,7.92,3.75,0.45,0.0
84,2022-06-10,12.5,12.5,12.5,12.5,1800,2250000.0,0.0,0.4,0.05,0.73
85,2022-06-17,12.45,12.45,12.45,12.45,2,2490.0,0.0,-0.4,-0.05,0.0
86,2022-06-21,12.45,12.45,12.45,12.45,3,3735.0,0.0,0.0,0.0,0.0
87,2022-06-24,12.5,12.5,12.5,12.5,2,2500.0,0.0,0.4,0.05,0.0
88,2022-07-12,12.8,14.88,12.8,14.88,18,25120.0,16.64,19.04,2.38,0.01
89,2022-07-15,10.88,14.88,10.88,14.88,8,9830.48,26.88,0.0,0.0,0.0
90,2022-07-18,11.08,11.08,10.88,10.88,73,79782.0,1.34,-26.88,-4.0,0.03
91,2022-07-19,10.88,10.88,10.88,10.88,10037,10040256.0,0.0,0.0,0.0,4.04
92,2022-07-26,11.06,11.06,11.06,11.06,1,1106.0,0.0,1.65,0.18,0.0
93,2022-07-28,8.01,15.0,8.01,15.0,82,67080.0,63.2,35.62,3.94,0.03
94,2022-07-29,10.0,15.0,9.7,9.8,82,83799.0,35.33,-34.67,-5.2,0.03
95,2022-08-01,14.97,14.97,14.49,14.49,902,1307094.0,4.9,47.86,4.69,0.36
96,2022-08-02,9.03,13.87,9.03,13.87,18,17180.47,33.4,-4.28,-0.62,0.01
97,2022-08-04,9.1,13.62,9.1,13.62,905,824922.7,32.59,-1.8,-0.25,0.36
98,2022-08-11,10.01,10.01,10.01,10.01,2,2002.0,0.0,-26.51,-3.61,0.0
99,2022-08-12,12.85,12.85,12.85,12.85,1,1285.0,0.0,28.37,2.84,0.0
100,2022-08-15,11.0,12.0,10.5,12.0,118,125617.6,11.67,-6.61,-0.85,0.05
101,2022-08-17,11.0,11.0,11.0,11.0,1,1100.0,0.0,-8.33,-1.0,0.0
102,2022-08-18,11.96,11.96,11.96,11.96,3,3588.0,0.0,8.73,0.96,0.0
103,2022-09-08,11.96,11.96,10.88,10.88,81,96768.0,9.03,-9.03,-1.08,0.03
104,2022-09-09,11.05,11.09,11.05,11.05,72,79989.34,0.37,1.56,0.17,0.03
105,2022-09-13,11.06,11.06,11.06,11.06,8,8836.94,0.0,0.09,0.01,0.0
106,2022-09-14,11.06,11.06,11.06,11.06,10,11060.0,0.0,0.0,0.0,0.0
107,2022-09-20,10.5,12.5,10.5,12.5,21,22250.0,18.08,13.02,1.44,0.01
108,2022-10-17,8.52,8.52,8.52,8.52,1,852.0,0.0,-31.84,-3.98,0.0
109,2022-10-18,10.99,10.99,10.99,10.99,148,162619.03,0.0,28.99,2.47,0.06
110,2022-10-19,10.99,10.99,10.52,10.52,77,84257.29,4.28,-4.28,-0.47,0.03
111,2023-05-18,16.77,18.49,15.51,15.51,209884,348492056.59,35.48,84.64,7.11,84.58
112,2023-05-19,14.08,15.21,13.83,14.41,97544,140693684.9,8.9,-7.09,-1.1,39.31
