,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2010-04-09,60.0,60.97,56.1,60.27,351280,2087136423.24,13.91,72.2,25.27,72.22
1,2010-04-12,63.11,66.3,62.88,66.3,268501,1753282826.25,5.67,10.0,6.03,55.2
2,2010-04-13,68.99,69.95,64.89,68.28,232004,1569331455.32,7.63,2.99,1.98,47.7
3,2010-04-14,66.35,67.68,64.01,65.15,108959,716419477.72,5.37,-4.58,-3.13,22.4
4,2010-04-15,65.5,66.97,58.71,60.5,123442,775642586.56,12.68,-7.14,-4.65,25.38
5,2010-04-16,58.88,59.57,56.13,57.59,68497,397185515.1,5.69,-4.81,-2.91,14.08
6,2010-04-19,57.2,59.19,56.3,58.15,61788,357543051.52,5.02,0.97,0.56,12.7
7,2010-04-20,57.51,59.5,56.2,58.59,51981,300841031.47,5.67,0.76,0.44,10.69
8,2010-04-21,58.0,60.18,56.5,59.5,62083,363159924.41,6.28,1.55,0.91,12.76
9,2010-04-22,59.0,61.8,58.53,59.1,59571,358449041.47,5.5,-0.67,-0.4,12.25
10,2010-04-23,58.7,60.5,58.0,58.9,41173,243898252.14,4.23,-0.34,-0.2,8.46
11,2010-04-26,59.38,62.85,58.38,61.4,62216,378957896.17,7.59,4.24,2.5,12.79
12,2010-04-27,60.8,61.5,55.26,55.68,69401,397115956.52,10.16,-9.32,-5.72,14.27
13,2010-04-28,54.0,54.0,50.15,50.16,52258,269688267.85,6.91,-9.91,-5.52,10.74
14,2010-04-29,50.77,51.78,48.91,49.02,38506,194336362.96,5.72,-2.27,-1.14,7.92
15,2010-04-30,48.61,49.3,45.01,47.03,40684,191558260.86,8.75,-4.06,-1.99,8.36
16,2010-05-04,46.65,48.9,46.3,47.6,23646,112868396.58,5.53,1.21,0.57,4.86
17,2010-05-05,47.05,50.98,47.05,50.68,40538,199188330.78,8.26,6.47,3.08,8.33
18,2010-05-06,50.0,51.4,49.5,49.7,35126,176255895.13,3.75,-1.93,-0.98,7.22
19,2010-05-07,48.7,51.49,48.41,50.04,28008,140599248.88,6.2,0.68,0.34,5.76
20,2010-05-10,49.06,50.3,45.09,45.09,36847,174259017.36,10.41,-9.89,-4.95,7.58
21,2010-05-11,46.36,46.5,41.29,41.59,39800,172944649.1,11.55,-7.76,-3.5,8.18
22,2010-05-12,40.99,42.2,39.5,40.78,20915,84874218.42,6.49,-1.95,-0.81,4.3
23,2010-05-13,40.95,41.58,38.3,41.36,31197,125655923.1,8.04,1.42,0.58,6.41
24,2010-05-14,40.1,42.16,40.08,41.59,27209,112242232.68,5.03,0.56,0.23,5.59
25,2010-05-17,41.0,41.1,37.43,37.43,26106,102834993.11,8.82,-10.0,-4.16,5.37
26,2010-05-19,37.99,39.79,37.8,38.58,26988,104505126.8,5.32,3.07,1.15,5.55
27,2010-05-20,38.0,39.16,36.81,37.0,22895,86990921.43,6.09,-4.1,-1.58,4.71
