,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-08-16,599.9,599.96,450.9,493.32,85262,4518065920.0,50.89,68.41,200.4,50.15
1,2021-08-17,478.0,547.4,467.0,525.66,50292,2555492032.0,16.3,6.56,32.34,29.58
2,2021-08-18,515.0,628.8,513.0,620.08,52191,2982501920.0,22.03,17.96,94.42,30.7
3,2021-08-19,627.0,699.38,600.12,618.5,49946,3210514768.0,16.01,-0.25,-1.58,29.38
4,2021-08-20,600.0,623.0,570.1,578.05,32187,1899914528.0,8.55,-6.54,-40.45,18.93
5,2021-08-23,557.99,575.0,543.1,561.04,24138,1348303264.0,5.52,-2.94,-17.01,14.2
6,2021-08-24,553.0,583.0,525.0,577.96,34333,1884570768.0,10.34,3.02,16.92,20.2
7,2021-08-25,564.0,575.89,553.53,553.7,19294,1086050736.0,3.87,-4.2,-24.26,11.35
8,2021-08-26,540.0,563.8,536.3,536.97,17910,975406464.0,4.97,-3.02,-16.73,10.54
9,2021-08-27,519.0,524.44,491.17,492.07,28307,1431576416.0,6.2,-8.36,-44.9,16.65
10,2021-08-30,480.0,493.5,473.33,483.66,15267,737401024.0,4.1,-1.71,-8.41,8.98
11,2021-08-31,479.0,508.0,478.22,490.0,14762,731249952.0,6.16,1.31,6.34,8.68
12,2021-09-01,485.6,493.33,469.88,470.1,14994,709777184.0,4.79,-4.06,-19.9,8.82
13,2021-09-02,471.5,475.9,459.6,460.08,13382,621444224.0,3.47,-2.13,-10.02,7.87
14,2021-09-03,458.0,496.0,457.33,490.0,19977,952748080.0,8.41,6.5,29.92,11.75
15,2021-09-06,483.28,507.98,481.0,490.08,16902,837331168.0,5.51,0.02,0.08,9.94
16,2021-09-07,485.02,489.88,475.5,477.43,12711,610384192.0,2.93,-2.58,-12.65,7.48
17,2021-09-08,477.84,486.0,475.0,476.09,8916,427618816.0,2.3,-0.28,-1.34,5.24
18,2021-09-09,472.3,472.5,461.33,462.32,9533,443001328.0,2.35,-2.89,-13.77,5.61
19,2021-09-10,460.59,470.0,460.33,465.35,6866,319200608.0,2.09,0.66,3.03,4.04
20,2021-09-13,466.76,472.95,461.05,461.43,6334,295005712.0,2.56,-0.84,-3.92,3.73
21,2021-09-14,460.0,477.89,456.11,473.0,11231,526048096.0,4.72,2.51,11.57,6.61
22,2021-09-15,467.64,467.7,460.51,461.46,8286,383879024.0,1.52,-2.44,-11.54,4.87
23,2021-09-16,460.99,463.86,421.0,425.52,17828,787316704.0,9.29,-7.79,-35.94,10.49
24,2021-09-17,420.0,431.55,418.01,423.03,8743,370753920.0,3.18,-0.59,-2.49,5.14
25,2021-09-22,414.29,427.64,405.97,407.0,10048,415548560.0,5.12,-3.79,-16.03,5.91
26,2021-09-23,406.02,416.8,406.02,408.85,6421,263159916.0,2.65,0.45,1.85,3.78
27,2021-09-24,409.0,415.5,408.0,409.48,5727,235873459.0,1.83,0.15,0.63,3.37
28,2021-09-27,408.1,412.7,395.13,396.34,9016,363655008.0,4.29,-3.21,-13.14,5.3
29,2021-09-28,393.5,395.0,382.0,382.2,9485,367038832.0,3.28,-3.57,-14.14,5.58
30,2021-09-29,380.0,384.82,377.73,379.0,6232,237547169.0,1.86,-0.84,-3.2,3.67
31,2021-09-30,383.0,385.8,379.2,382.99,5196,199067751.0,1.74,1.05,3.99,3.06
32,2021-10-08,384.0,388.38,380.0,384.74,4896,188495462.0,2.19,0.46,1.75,2.88
33,2021-10-11,384.8,409.78,384.79,407.2,9822,394985200.0,6.5,5.84,22.46,5.78
34,2021-10-12,403.1,428.87,402.01,417.52,12745,534877456.0,6.6,2.53,10.32,7.5
35,2021-10-13,413.0,419.99,406.98,415.49,6850,283204512.0,3.12,-0.49,-2.03,4.03
36,2021-10-14,415.88,423.99,411.11,414.28,5589,232759743.0,3.1,-0.29,-1.21,3.29
37,2021-10-15,410.5,421.51,400.21,418.6,8805,361990832.0,5.14,1.04,4.32,5.18
38,2021-10-18,415.98,418.59,391.12,391.2,9498,380039344.0,6.56,-6.55,-27.4,5.59
39,2021-10-19,391.0,404.99,390.02,398.61,5206,207502960.0,3.83,1.89,7.41,3.06
40,2021-10-20,398.59,401.99,388.19,390.12,5114,200173876.0,3.46,-2.13,-8.49,3.01
41,2021-10-21,389.63,394.88,383.18,390.65,5654,220157382.0,3.0,0.14,0.53,3.33
42,2021-10-22,390.65,393.7,387.0,391.62,3936,153728093.0,1.72,0.25,0.97,2.32
43,2021-10-25,387.3,407.25,387.3,402.88,6635,266086843.0,5.09,2.88,11.26,3.9
44,2021-10-26,403.02,405.08,396.03,397.88,5772,231061375.0,2.25,-1.24,-5.0,3.4
45,2021-10-27,380.17,380.17,350.0,350.0,15048,537703984.0,7.58,-12.03,-47.88,8.85
46,2021-10-28,349.95,349.95,330.06,331.25,9523,320486144.0,5.68,-5.36,-18.75,5.6
47,2021-10-29,334.99,335.33,317.6,319.7,10271,335869088.0,5.35,-3.49,-11.55,6.04
48,2021-11-01,311.0,319.98,311.0,318.08,5912,186649076.0,2.81,-0.51,-1.62,3.48
49,2021-11-02,320.1,323.0,308.9,310.35,6468,203890234.0,4.43,-2.43,-7.73,3.8
50,2021-11-03,309.5,316.56,309.32,315.18,4724,148442614.0,2.33,1.56,4.83,2.78
