,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2020-06-05,7.62,9.26,7.62,9.26,12832,12597986.0,26.24,48.16,3.01,0.34
1,2020-06-08,10.25,10.25,10.25,10.25,4911,5323524.0,0.0,10.69,0.99,0.13
2,2020-06-09,11.33,11.33,11.33,11.33,81848,97562685.0,0.0,10.54,1.08,2.16
3,2020-06-10,11.12,11.4,10.34,10.67,1779597,2031734864.0,9.36,-5.83,-0.66,47.05
4,2020-06-11,10.42,10.5,10.08,10.19,957085,1035347280.0,3.94,-4.5,-0.48,25.3
5,2020-06-12,9.85,10.49,9.85,10.25,688871,744902912.0,6.28,0.59,0.06,18.21
6,2020-06-15,10.06,10.19,9.66,9.68,716599,751127392.0,5.17,-5.56,-0.57,18.94
7,2020-06-16,9.83,9.88,9.61,9.69,418735,431244368.0,2.79,0.1,0.01,11.07
8,2020-06-17,9.63,9.76,9.43,9.51,458565,464038240.0,3.41,-1.86,-0.18,12.12
9,2020-06-18,9.54,9.56,9.33,9.4,371664,371128976.0,2.42,-1.16,-0.11,9.83
10,2020-06-19,9.37,9.66,9.37,9.47,375103,378863024.0,3.09,0.74,0.07,9.92
11,2020-06-22,9.41,9.54,9.34,9.39,292553,292693424.0,2.11,-0.84,-0.08,7.73
12,2020-06-23,9.43,9.47,9.37,9.39,205033,204696598.0,1.06,0.0,0.0,5.42
13,2020-06-24,9.39,9.42,9.17,9.18,347570,342330512.0,2.66,-2.24,-0.21,9.19
14,2020-06-29,9.11,9.11,8.79,8.83,331558,315535872.0,3.49,-3.81,-0.35,8.77
15,2020-06-30,8.83,9.01,8.83,8.9,177968,169266108.0,2.04,0.79,0.07,4.7
16,2020-07-01,8.92,8.98,8.82,8.88,207470,196399430.0,1.8,-0.22,-0.02,5.48
17,2020-07-02,8.88,9.4,8.81,9.24,479128,466064864.0,6.64,4.05,0.36,12.67
18,2020-07-03,9.18,9.27,9.16,9.21,302077,295954912.0,1.19,-0.32,-0.03,7.99
19,2020-07-06,9.23,9.56,9.23,9.52,555855,556820864.0,3.58,3.37,0.31,14.69
20,2020-07-07,9.57,9.62,9.35,9.5,544324,548694736.0,2.84,-0.21,-0.02,14.39
21,2020-07-08,9.46,9.56,9.4,9.52,399957,402931136.0,1.68,0.21,0.02,10.57
22,2020-07-09,9.52,9.99,9.51,9.84,610278,632340192.0,5.04,3.36,0.32,16.13
23,2020-07-10,9.85,10.0,9.61,9.62,445105,460469120.0,3.96,-2.24,-0.22,11.77
24,2020-07-13,9.65,9.88,9.59,9.8,420048,434381648.0,3.01,1.87,0.18,11.1
25,2020-07-14,9.8,9.88,9.47,9.57,394704,403661520.0,4.18,-2.35,-0.23,10.43
26,2020-07-15,9.59,9.64,9.29,9.3,316507,317063440.0,3.66,-2.82,-0.27,8.37
27,2020-07-16,9.34,9.49,8.98,9.02,323599,319162336.0,5.48,-3.01,-0.28,8.55
28,2020-07-17,9.16,9.69,9.13,9.46,483402,485513376.0,6.21,4.88,0.44,12.78
29,2020-07-20,9.68,9.9,9.53,9.86,633847,658303280.0,3.91,4.23,0.4,16.76
30,2020-07-21,9.78,9.81,9.48,9.56,466551,475120016.0,3.35,-3.04,-0.3,12.33
31,2020-07-22,9.48,9.78,9.44,9.66,366272,373151648.0,3.56,1.05,0.1,9.68
32,2020-07-23,9.54,9.57,9.29,9.41,326789,326591168.0,2.9,-2.59,-0.25,8.64
33,2020-07-24,9.35,9.38,9.01,9.03,305732,298637552.0,3.93,-4.04,-0.38,8.08
34,2020-07-27,9.06,9.12,8.88,8.94,159075,151727625.0,2.66,-1.0,-0.09,4.21
35,2020-07-28,9.01,9.04,8.93,9.03,107188,102767399.0,1.23,1.01,0.09,2.83
36,2020-07-29,9.0,9.19,8.96,9.17,158639,153702256.0,2.55,1.55,0.14,4.19
37,2020-07-30,9.13,9.2,9.07,9.09,137067,132973660.0,1.42,-0.87,-0.08,3.62
38,2020-07-31,9.07,9.18,9.04,9.15,136177,132200209.0,1.54,0.66,0.06,3.6
39,2020-08-03,9.14,9.3,9.14,9.28,182782,179848699.0,1.75,1.42,0.13,4.83
40,2020-08-04,9.3,9.31,9.16,9.21,164732,161637803.0,1.62,-0.75,-0.07,4.35
41,2020-08-05,9.19,9.21,9.08,9.13,142322,138309032.0,1.41,-0.87,-0.08,3.76
42,2020-08-06,9.1,9.14,9.04,9.08,133326,128916869.0,1.1,-0.55,-0.05,3.52
43,2020-08-07,9.06,9.1,8.91,8.96,148391,142000476.0,2.09,-1.32,-0.12,3.92
44,2020-08-10,8.92,9.04,8.92,9.02,89886,86131091.0,1.34,0.67,0.06,2.38
45,2020-08-11,9.02,9.11,8.96,8.97,113425,109294481.0,1.66,-0.55,-0.05,3.0
46,2020-08-12,8.95,9.01,8.84,8.98,129166,122780030.0,1.9,0.11,0.01,3.41
47,2020-08-13,8.96,9.06,8.95,9.04,96482,92723449.0,1.22,0.67,0.06,2.55
48,2020-08-14,9.04,9.3,8.97,9.24,207096,201860956.0,3.65,2.21,0.2,5.47
49,2020-08-17,9.39,9.47,9.27,9.3,236417,234770792.0,2.16,0.65,0.06,6.25
50,2020-08-18,9.34,9.36,9.24,9.26,149972,147876026.0,1.29,-0.43,-0.04,3.96
51,2020-08-19,9.27,9.32,9.16,9.2,164107,161473431.0,1.73,-0.65,-0.06,4.34
52,2020-08-20,9.13,9.33,9.12,9.32,162088,159690243.0,2.28,1.3,0.12,4.29
53,2020-08-21,9.34,9.36,9.21,9.26,134888,133409801.0,1.61,-0.64,-0.06,3.57
54,2020-08-24,9.29,9.35,9.22,9.26,112834,111491357.0,1.4,0.0,0.0,2.98
55,2020-08-25,9.25,9.32,9.22,9.26,118254,116572179.0,1.08,0.0,0.0,3.13
56,2020-08-26,9.3,9.68,9.27,9.52,469900,475096512.0,4.43,2.81,0.26,12.42
57,2020-08-27,9.61,9.64,9.32,9.43,241846,242086114.0,3.36,-0.95,-0.09,6.39
58,2020-08-28,9.4,9.4,9.29,9.38,158704,157599821.0,1.17,-0.53,-0.05,4.2
59,2020-08-31,9.42,9.47,9.3,9.31,138870,138373848.0,1.81,-0.75,-0.07,3.67
60,2020-09-01,9.28,9.31,9.23,9.31,90307,89050020.0,0.86,0.0,0.0,2.39
61,2020-09-02,9.35,9.44,9.26,9.37,163937,163117418.0,1.93,0.64,0.06,4.33
62,2020-09-03,9.37,9.44,9.23,9.24,143439,142208457.0,2.24,-1.39,-0.13,3.79
63,2020-09-04,9.13,9.16,9.04,9.13,131325,127059971.0,1.3,-1.19,-0.11,3.47
64,2020-09-07,9.1,9.16,9.03,9.04,97348,94272129.0,1.42,-0.99,-0.09,2.57
65,2020-09-08,9.04,9.18,8.95,9.14,107546,103868339.0,2.54,1.11,0.1,2.84
66,2020-09-09,9.06,9.08,8.93,8.93,101216,97181986.0,1.64,-2.3,-0.21,2.68
67,2020-09-10,8.98,9.02,8.52,8.61,125709,117979348.0,5.6,-3.58,-0.32,3.32
68,2020-09-11,8.58,8.69,8.53,8.64,71425,65606467.0,1.86,0.35,0.03,1.89
69,2020-09-14,8.67,8.72,8.61,8.65,51189,47384473.0,1.27,0.12,0.01,1.35
70,2020-09-15,8.66,8.69,8.6,8.67,45520,42092851.0,1.04,0.23,0.02,1.2
71,2020-09-16,8.65,8.89,8.62,8.77,66202,61885771.0,3.11,1.15,0.1,1.75
72,2020-09-17,8.73,8.8,8.66,8.72,50822,47302213.0,1.6,-0.57,-0.05,1.34
73,2020-09-18,8.69,8.78,8.67,8.75,53692,50020026.0,1.26,0.34,0.03,1.42
74,2020-09-21,8.75,8.76,8.69,8.7,46378,43137779.0,0.8,-0.57,-0.05,1.23
75,2020-09-22,8.66,8.66,8.55,8.56,73384,67412085.0,1.26,-1.61,-0.14,1.94
76,2020-09-23,8.57,8.74,8.57,8.67,62884,58251817.0,1.99,1.29,0.11,1.66
77,2020-09-24,8.61,8.64,8.51,8.52,62031,56676299.0,1.5,-1.73,-0.15,1.64
78,2020-09-25,8.56,8.57,8.34,8.38,58565,52788386.0,2.7,-1.64,-0.14,1.55
79,2020-09-28,8.38,8.42,8.19,8.19,58898,52221166.0,2.74,-2.27,-0.19,1.56
80,2020-09-29,8.2,8.27,8.19,8.19,40367,35570690.0,0.98,0.0,0.0,1.07
81,2020-09-30,8.2,8.25,8.13,8.15,35218,30905268.0,1.47,-0.49,-0.04,0.93
