,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-09-30,13.09,14.3,11.96,12.37,135351,408362640.0,46.06,143.5,7.29,70.99
1,2021-10-08,13.03,15.49,12.48,13.43,124905,395908000.0,24.33,8.57,1.06,65.51
2,2021-10-11,12.52,12.8,11.87,12.18,84711,240762093.0,6.92,-9.31,-1.25,44.43
3,2021-10-12,11.98,12.78,11.56,12.04,76080,212869149.0,10.02,-1.15,-0.14,39.9
4,2021-10-13,11.74,14.0,11.6,12.84,87187,257117690.0,19.93,6.64,0.8,45.73
5,2021-10-14,12.41,13.52,12.11,12.9,74869,220601456.0,10.98,0.47,0.06,39.27
6,2021-10-15,13.16,14.28,12.8,12.8,68800,212050886.0,11.47,-0.78,-0.1,36.08
7,2021-10-18,12.33,14.22,12.33,14.0,76015,236479797.0,14.77,9.38,1.2,39.87
8,2021-10-19,13.42,13.56,12.6,12.84,71416,214399015.0,6.86,-8.29,-1.16,37.46
9,2021-10-20,12.76,13.02,12.2,12.38,55029,160208137.0,6.39,-3.58,-0.46,28.86
10,2021-10-21,12.27,12.87,12.17,12.49,44549,129196405.0,5.65,0.89,0.11,23.36
11,2021-10-22,12.4,12.76,12.18,12.39,41019,117974929.0,4.64,-0.8,-0.1,21.51
12,2021-10-25,12.25,12.31,11.87,12.16,36810,102889042.0,3.55,-1.86,-0.23,19.31
13,2021-10-26,12.02,12.39,12.02,12.11,27137,76479204.0,3.04,-0.41,-0.05,14.23
14,2021-10-27,12.0,12.72,11.6,12.56,50858,144439669.0,9.25,3.72,0.45,26.67
15,2021-10-28,11.87,12.08,11.08,11.5,61458,163712620.0,7.96,-8.44,-1.06,32.23
16,2021-10-29,11.49,11.69,11.29,11.49,26668,71247862.0,3.48,-0.09,-0.01,13.99
17,2021-11-01,11.2,11.33,10.82,11.16,25378,65495078.0,4.44,-2.87,-0.33,13.31
18,2021-11-02,11.21,11.42,10.98,11.31,21225,55239853.0,3.94,1.34,0.15,11.13
19,2021-11-03,11.32,11.56,11.2,11.38,17307,45611188.0,3.18,0.62,0.07,9.08
20,2021-11-04,11.33,11.67,11.22,11.47,17681,46949850.0,3.95,0.79,0.09,9.27
21,2021-11-05,11.45,11.62,11.3,11.44,19542,51854795.0,2.79,-0.26,-0.03,10.25
22,2021-11-08,11.87,12.96,11.6,11.78,63007,176689078.0,11.89,2.97,0.34,33.05
23,2021-11-09,11.65,12.48,11.6,12.02,54087,150255751.0,7.47,2.04,0.24,28.37
24,2021-11-10,11.72,11.94,11.59,11.76,29696,80764930.0,2.91,-2.16,-0.26,15.57
25,2021-11-11,11.75,12.3,11.67,11.95,32741,91231559.0,5.36,1.62,0.19,17.17
26,2021-11-12,11.89,12.76,11.84,12.56,44284,126494381.0,7.7,5.1,0.61,23.23
27,2021-11-15,12.47,13.14,12.45,12.86,46925,138219024.0,5.49,2.39,0.3,24.61
28,2021-11-16,12.76,12.9,12.32,12.36,33713,97397465.0,4.51,-3.89,-0.5,17.68
29,2021-11-17,12.31,12.82,12.29,12.69,37031,108098589.0,4.29,2.67,0.33,19.42
30,2021-11-18,12.53,12.89,12.35,12.35,27517,80353247.0,4.26,-2.68,-0.34,14.43
31,2021-11-19,12.35,13.52,12.35,13.11,47805,144152934.0,9.47,6.15,0.76,25.07
32,2021-11-22,12.95,13.2,12.73,13.06,25857,77424367.0,3.59,-0.38,-0.05,13.56
33,2021-11-23,13.34,13.76,12.89,13.33,29915,91745299.0,6.66,2.07,0.27,15.69
34,2021-11-24,13.42,14.29,13.31,13.63,29771,94376019.0,7.35,2.25,0.3,15.61
35,2021-11-25,13.62,14.6,13.51,13.96,29977,96711517.0,8.0,2.42,0.33,15.72
