,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2009-12-22,29.8,30.88,27.3,27.5,180070,519840355.04,17.9,37.5,7.5,67.19
1,2009-12-23,28.4,29.69,27.8,27.99,115811,331060774.49,6.87,1.78,0.49,43.21
2,2009-12-24,27.0,29.55,26.33,29.27,117455,326953880.59,11.5,4.57,1.28,43.83
3,2009-12-25,28.76,32.2,28.66,32.2,127537,394941702.88,12.09,10.01,2.93,47.59
4,2009-12-28,32.69,33.3,31.7,32.92,93323,303163618.43,4.97,2.24,0.72,34.82
5,2009-12-29,32.5,32.87,31.8,32.76,65434,211533947.28,3.25,-0.49,-0.16,24.42
6,2009-12-30,32.73,32.76,30.8,31.0,70096,221452922.16,5.98,-5.37,-1.76,26.16
7,2009-12-31,31.13,32.2,30.9,31.27,44029,138561040.2,4.19,0.87,0.27,16.43
8,2010-01-04,31.66,34.4,31.66,34.4,91691,309776294.91,8.76,10.01,3.13,34.21
9,2010-01-05,34.07,35.15,34.02,34.38,69950,241052225.39,3.28,-0.06,-0.02,26.1
10,2010-01-06,34.0,35.51,34.0,34.05,39835,137996568.19,4.39,-0.96,-0.33,14.86
11,2010-01-07,34.2,36.5,33.76,35.18,54490,191094432.05,8.05,3.32,1.13,20.33
12,2010-01-08,34.6,35.71,33.51,35.28,34251,118764158.05,6.25,0.28,0.1,12.78
13,2010-01-11,35.29,37.87,34.11,37.0,46230,166581302.71,10.66,4.88,1.72,17.25
14,2010-01-12,36.5,38.81,36.1,37.12,42512,159535331.54,7.32,0.32,0.12,15.86
15,2010-01-13,36.25,37.9,36.22,37.57,36216,134470605.98,4.53,1.21,0.45,13.51
16,2010-01-14,37.3,39.97,37.06,38.33,36149,139484952.21,7.75,2.02,0.76,13.49
17,2010-01-15,38.55,42.12,38.33,41.38,51077,209099381.26,9.89,7.96,3.05,19.06
18,2010-01-18,40.7,42.4,39.81,41.6,34904,143378551.95,6.26,0.53,0.22,13.02
19,2010-01-19,41.0,42.56,40.67,42.56,37367,155130499.44,4.54,2.31,0.96,13.94
20,2010-01-20,42.49,42.99,38.5,40.0,42650,174342164.22,10.55,-6.02,-2.56,15.91
21,2010-01-21,39.99,41.12,38.2,40.9,37522,149018704.35,7.3,2.25,0.9,14.0
22,2010-01-22,40.0,40.3,38.26,38.82,21453,84366580.91,4.99,-5.09,-2.08,8.0
23,2010-01-25,38.51,40.19,37.5,37.5,24035,93931523.79,6.93,-3.4,-1.32,8.97
24,2010-01-26,37.0,37.95,35.28,37.3,38314,140749575.5,7.12,-0.53,-0.2,14.3
25,2010-01-27,36.89,38.88,36.6,38.06,24750,93790729.61,6.11,2.04,0.76,9.24
26,2010-01-28,37.79,38.88,37.01,38.1,17199,65784235.66,4.91,0.11,0.04,6.42
27,2010-01-29,38.0,39.35,37.64,38.27,14283,55073644.46,4.49,0.45,0.17,5.33
28,2010-02-01,37.8,39.6,37.66,38.87,13822,53608423.71,5.07,1.57,0.6,5.16
29,2010-02-02,39.29,41.62,38.73,40.4,31033,126232323.91,7.44,3.94,1.53,11.58
30,2010-02-03,40.02,42.3,40.0,40.98,28432,117449490.69,5.69,1.44,0.58,10.61
31,2010-02-05,39.33,41.6,39.02,40.45,19839,79980769.2,6.3,-1.29,-0.53,7.4
32,2010-02-08,40.06,41.15,38.37,38.53,12430,48650466.15,6.87,-4.75,-1.92,4.64
33,2010-02-09,38.23,38.94,38.01,38.6,6176,23753901.4,2.41,0.18,0.07,2.3
34,2010-02-10,38.8,38.8,37.3,38.3,12015,45498504.79,3.89,-0.78,-0.3,4.48
35,2010-02-11,38.29,38.65,38.02,38.1,4477,17132365.36,1.64,-0.52,-0.2,1.67
36,2010-02-12,38.49,39.6,38.05,39.3,7741,30224679.03,4.07,3.15,1.2,2.89
37,2010-02-22,39.3,40.3,38.76,39.97,8708,34344270.69,3.92,1.7,0.67,3.25
38,2010-02-23,39.85,39.98,38.9,39.6,6932,27218962.98,2.7,-0.93,-0.37,2.59
39,2010-02-24,39.29,40.3,39.04,39.9,8609,34323676.41,3.18,0.76,0.3,3.21
40,2010-02-25,39.92,41.1,39.6,39.98,15702,63179589.46,3.76,0.2,0.08,5.86
41,2010-02-26,39.98,40.09,38.08,38.97,16591,64578436.04,5.03,-2.53,-1.01,6.19
42,2010-03-01,39.17,39.98,38.51,39.8,15535,60883912.32,3.77,2.13,0.83,5.8
43,2010-03-02,39.8,40.49,39.35,40.35,14667,58583471.78,2.86,1.38,0.55,5.47
44,2010-03-03,40.35,40.7,39.58,39.9,7590,30277262.71,2.78,-1.12,-0.45,2.83
45,2010-03-04,39.93,43.0,39.41,41.85,28277,116379869.7,9.0,4.89,1.95,10.55
46,2010-03-05,41.4,43.6,41.0,42.95,22999,98446902.28,6.21,2.63,1.1,8.58
47,2010-03-08,42.95,44.55,42.6,42.66,15013,65189778.75,4.54,-0.68,-0.29,5.6
48,2010-03-09,42.39,44.48,42.05,43.86,25535,110991546.49,5.7,2.81,1.2,9.53
49,2010-03-10,44.44,44.44,42.53,43.08,12341,53200849.55,4.35,-1.78,-0.78,4.6
50,2010-03-11,42.6,42.95,41.22,41.45,20100,84153344.56,4.02,-3.78,-1.63,7.5
51,2010-03-12,41.52,42.02,40.51,40.56,10443,43189737.43,3.64,-2.15,-0.89,3.9
52,2010-03-15,40.4,40.48,39.5,40.0,15163,60339270.11,2.42,-1.38,-0.56,5.66
53,2010-03-16,40.39,40.39,38.62,38.81,14459,56557085.66,4.43,-2.98,-1.19,5.4
54,2010-03-17,39.0,40.01,38.69,39.9,24951,98291835.24,3.4,2.81,1.09,9.31
55,2010-03-18,39.88,40.0,39.2,39.57,10758,42504696.2,2.01,-0.83,-0.33,4.01
56,2010-03-19,39.3,39.68,38.8,39.57,12439,48728339.72,2.22,0.0,0.0,4.64
57,2010-03-22,39.42,39.6,38.78,39.36,36999,144500245.58,2.07,-0.53,-0.21,11.04
58,2010-03-23,39.3,41.65,39.28,40.68,29174,117943904.76,6.02,3.35,1.32,8.71
59,2010-03-24,40.7,41.45,40.08,41.1,20830,84896248.18,3.37,1.03,0.42,6.22
60,2010-03-25,40.89,41.5,40.23,41.2,19162,78652688.91,3.09,0.24,0.1,5.72
61,2010-03-26,40.1,40.68,38.9,40.01,20349,80482205.53,4.32,-2.89,-1.19,6.07
62,2010-03-29,40.4,40.4,38.63,39.62,15226,59758870.57,4.42,-0.97,-0.39,4.55
63,2010-03-30,39.69,40.12,39.0,39.91,12677,50227955.45,2.83,0.73,0.29,3.78
64,2010-03-31,39.88,43.9,39.55,43.9,43906,187212445.98,10.9,10.0,3.99,13.11
65,2010-04-01,44.61,46.02,44.3,44.51,37890,170475716.31,3.92,1.39,0.61,11.31
66,2010-04-02,44.41,44.92,42.72,43.26,20639,89670824.63,4.94,-2.81,-1.25,6.16
67,2010-04-06,43.14,44.1,42.91,43.51,14962,64876685.12,2.75,0.58,0.25,4.47
68,2010-04-07,43.5,44.8,42.64,44.53,24692,108295804.35,4.96,2.34,1.02,7.37
69,2010-04-08,44.55,44.94,43.3,43.74,23076,101474484.71,3.68,-1.77,-0.79,6.89
70,2010-04-09,43.74,43.99,42.89,43.59,16741,72399642.21,2.51,-0.34,-0.15,5.0
71,2010-04-12,43.59,45.59,43.59,45.24,22408,99777407.5,4.59,3.79,1.65,6.69
72,2010-04-13,45.05,45.08,40.72,42.17,35438,149857080.36,9.64,-6.79,-3.07,10.58
73,2010-04-14,41.8,42.44,40.73,42.0,13331,55473441.81,4.06,-0.4,-0.17,3.98
74,2010-04-15,42.0,42.0,39.5,40.6,13164,53594813.96,5.95,-3.33,-1.4,3.93
75,2010-04-16,39.82,41.09,39.82,40.53,9673,39400131.37,3.13,-0.17,-0.07,2.89
76,2010-04-19,40.58,41.33,40.0,40.71,8630,35174232.11,3.28,0.44,0.18,2.58
77,2010-04-20,41.1,43.38,40.51,43.18,19522,82245901.97,7.05,6.07,2.47,5.83
78,2010-04-21,43.0,46.77,43.0,45.67,25270,114219101.67,8.73,5.77,2.49,7.54
79,2010-04-22,45.08,47.42,45.08,46.35,21445,100034521.47,5.12,1.49,0.68,6.4
80,2010-04-23,46.5,47.91,46.11,46.39,17276,81317027.85,3.88,0.09,0.04,5.16
81,2010-04-26,47.6,51.03,47.6,51.03,9641,48493612.88,7.39,10.0,4.64,2.88
82,2010-04-27,52.0,55.47,49.31,51.75,47774,248487365.74,12.07,1.41,0.72,14.26
83,2010-04-28,51.0,53.75,50.13,50.95,25808,134686179.67,7.0,-1.55,-0.8,7.7
84,2010-04-29,51.7,51.7,46.0,46.0,24457,118283136.27,11.19,-9.72,-4.95,7.3
85,2010-04-30,46.48,46.5,43.6,45.6,18897,85258390.3,6.3,-0.87,-0.4,5.64
86,2010-05-04,44.14,48.0,43.9,47.4,19131,90250596.27,8.99,3.95,1.8,5.71
87,2010-05-05,46.78,52.0,46.51,50.66,24319,121244112.57,11.58,6.88,3.26,7.26
88,2010-05-06,50.49,50.99,49.7,50.0,23436,117426196.64,2.55,-1.3,-0.66,7.0
89,2010-05-07,48.11,53.33,47.5,52.73,22301,115335736.2,11.66,5.46,2.73,6.66
90,2010-05-10,52.8,53.99,47.48,49.51,29537,145912403.7,12.35,-6.11,-3.22,8.82
91,2010-05-11,51.09,51.09,48.02,48.86,19999,98458886.36,6.2,-1.31,-0.65,5.97
92,2010-05-12,48.6,49.68,46.16,46.21,19109,91442961.41,7.2,-5.42,-2.65,5.7
93,2010-05-13,46.25,47.9,43.4,47.02,26255,119205072.13,9.74,1.75,0.81,7.84
94,2010-05-14,46.18,47.82,45.15,47.0,21777,100669002.56,5.68,-0.04,-0.02,6.5
95,2010-05-18,44.13,47.0,42.81,45.81,20663,92802735.78,8.91,-2.53,-1.19,6.17
96,2010-05-19,45.7,47.99,44.13,46.29,20038,93188396.23,8.43,1.05,0.48,5.98
97,2010-05-20,45.3,47.85,45.3,46.35,18095,85021393.89,5.51,0.13,0.06,5.4
98,2010-05-21,44.9,50.51,44.77,50.0,22558,109240961.35,12.38,7.87,3.65,6.73
99,2010-05-24,50.98,52.89,50.7,51.46,24279,125877746.76,4.38,2.92,1.46,7.25
100,2010-05-25,50.99,55.59,50.65,54.5,31457,168821347.95,9.6,5.91,3.04,9.39
101,2010-05-26,54.83,55.5,52.96,53.7,15357,82563137.71,4.66,-1.47,-0.8,4.58
102,2010-05-27,53.7,55.2,53.2,54.0,31008,166892946.93,3.72,0.56,0.3,9.26
103,2010-05-28,54.16,55.01,52.5,52.64,21455,115046225.34,4.65,-2.52,-1.36,6.4
104,2010-05-31,51.5,53.69,50.7,50.81,18432,96320466.28,5.68,-3.48,-1.83,5.5
105,2010-06-01,50.5,52.39,49.72,51.33,19829,101084778.04,5.25,1.02,0.52,5.92
106,2010-06-02,50.97,53.13,50.19,53.12,16675,86415773.52,5.73,3.49,1.79,4.98
107,2010-06-03,53.26,53.98,52.17,52.2,17498,92883975.32,3.41,-1.73,-0.92,5.22
108,2010-06-04,51.5,53.1,51.33,52.89,11042,57671598.82,3.39,1.32,0.69,3.3
109,2010-06-07,51.98,55.0,51.5,55.0,24238,130934505.79,6.62,3.99,2.11,7.24
110,2010-06-08,55.18,56.19,54.01,55.5,18699,103050021.72,3.96,0.91,0.5,5.58
111,2010-06-09,56.0,57.18,54.35,55.31,16595,92241417.86,5.1,-0.34,-0.19,4.95
112,2010-06-10,55.0,56.22,54.3,55.95,10878,60438486.34,3.47,1.16,0.64,3.25
113,2010-06-11,56.55,56.78,53.2,53.3,22154,120464485.94,6.4,-4.74,-2.65,6.61
114,2010-06-17,52.8,54.25,51.05,51.7,15541,82280753.05,6.0,-3.0,-1.6,4.64
115,2010-06-18,51.41,52.89,48.6,49.38,17623,88966982.44,8.3,-4.49,-2.32,5.26
116,2010-06-21,49.0,52.0,48.11,51.41,13150,66254769.21,7.88,4.11,2.03,3.93
117,2010-06-22,51.8,51.94,51.18,51.42,6463,33330268.73,1.48,0.02,0.01,1.93
118,2010-06-23,51.25,51.8,49.91,50.91,6101,31038033.56,3.68,-0.99,-0.51,1.82
119,2010-06-24,51.0,51.89,50.1,51.76,9596,49314723.78,3.52,1.67,0.85,2.86
120,2010-06-25,51.6,51.6,49.21,49.61,8959,44946891.0,4.62,-4.15,-2.15,2.67
121,2010-06-28,49.25,49.79,48.0,48.85,6681,32554312.24,3.61,-1.53,-0.76,1.99
122,2010-06-29,48.85,49.26,45.55,47.17,16250,76069316.23,7.59,-3.44,-1.68,4.85
123,2010-06-30,46.0,48.19,46.0,48.1,7388,34975149.65,4.64,1.97,0.93,2.21
124,2010-07-01,47.58,48.24,46.9,47.0,3761,17824821.65,2.79,-2.29,-1.1,1.12
125,2010-07-02,47.0,47.36,42.51,45.8,12113,54535990.75,10.32,-2.55,-1.2,3.62
126,2010-07-05,45.0,46.88,44.0,46.29,7648,34711916.36,6.29,1.07,0.49,2.28
127,2010-07-06,46.1,49.29,46.02,48.47,11213,54069755.96,7.06,4.71,2.18,3.35
128,2010-07-07,48.78,49.3,47.4,49.05,5492,26387033.72,3.92,1.2,0.58,1.64
129,2010-07-08,49.05,49.1,48.05,48.35,3491,16829230.46,2.14,-1.43,-0.7,1.04
130,2010-07-09,48.43,49.88,48.1,49.55,6327,30977069.29,3.68,2.48,1.2,1.89
131,2010-07-12,49.25,49.79,48.6,49.2,4704,23019677.39,2.4,-0.71,-0.35,1.4
132,2010-07-13,48.93,49.13,47.32,47.8,5118,24373561.64,3.68,-2.85,-1.4,1.53
133,2010-07-14,47.9,48.65,47.81,48.09,3828,18353009.61,1.76,0.61,0.29,1.14
134,2010-07-15,47.6,48.1,46.82,47.28,2426,11451404.63,2.66,-1.68,-0.81,0.72
135,2010-07-16,47.27,48.55,46.21,47.93,3288,15400081.73,4.95,1.37,0.65,0.98
136,2010-07-19,46.85,49.2,46.81,48.99,4415,21282166.13,4.99,2.21,1.06,1.32
137,2010-07-20,49.0,50.58,48.6,50.26,6280,31253708.98,4.04,2.59,1.27,1.87
138,2010-07-21,50.26,50.9,49.82,49.98,4547,22776587.32,2.15,-0.56,-0.28,1.36
139,2010-07-22,50.28,50.67,49.0,50.51,6350,31565888.66,3.34,1.06,0.53,1.9
140,2010-07-23,50.42,50.5,49.6,49.81,4583,22756940.39,1.78,-1.39,-0.7,1.37
141,2010-07-26,49.9,50.27,49.31,49.8,3698,18278512.0,1.93,-0.02,-0.01,1.1
142,2010-07-27,49.3,51.09,49.3,50.98,9544,48050894.24,3.59,2.37,1.18,2.85
143,2010-07-28,51.05,51.3,50.46,51.1,8911,45179211.15,1.65,0.24,0.12,2.66
144,2010-07-29,51.28,51.59,50.1,50.1,6761,33917839.39,2.92,-1.96,-1.0,2.02
145,2010-07-30,50.1,50.28,49.2,49.61,6920,34093553.5,2.16,-0.98,-0.49,2.07
146,2010-08-02,49.39,51.6,49.39,50.3,11156,56249912.34,4.45,1.39,0.69,3.33
147,2010-08-03,50.31,51.1,49.81,49.89,6415,32144159.83,2.56,-0.82,-0.41,1.91
148,2010-08-04,49.81,50.19,47.81,49.08,7999,38777431.35,4.77,-1.62,-0.81,2.39
149,2010-08-05,49.0,50.09,48.55,49.5,7377,36162335.4,3.14,0.86,0.42,2.2
150,2010-08-06,49.2,49.8,48.5,49.6,6091,29806184.84,2.63,0.2,0.1,1.82
151,2010-08-09,49.59,51.98,49.55,51.98,13388,67999045.09,4.9,4.8,2.38,4.0
152,2010-08-10,52.1,52.1,49.1,49.12,12858,64347463.33,5.77,-5.5,-2.86,3.84
153,2010-08-11,48.75,50.12,48.75,49.33,7502,36885387.9,2.79,0.43,0.21,2.24
154,2010-08-12,48.83,51.15,48.6,50.13,8940,44581392.94,5.17,1.62,0.8,2.67
